Gene,GBM_mut,LGG_mut,pval,FDR
C7orf58,1,3,1.0,1.0
C7orf63,0,3,0.555300505294623,1.0
C8A,2,2,0.6129467360897645,1.0
C8B,3,3,0.4235081060898829,1.0
C8orf33,0,3,0.555300505294623,1.0
C8orf34,2,4,1.0,1.0
C8orf47,0,3,0.555300505294623,1.0
C8orf84,1,2,1.0,1.0
C9orf131,5,1,0.021100511734372707,0.9984238280609337
C9orf140,2,1,0.2776318594459757,1.0
C9orf3,0,5,0.16968917798636085,1.0
C9orf5,1,2,1.0,1.0
C9orf71,0,3,0.555300505294623,1.0
C9orf79,1,10,0.10845486664365697,1.0
C9orf84,2,1,0.2776318594459757,1.0
C9orf86,1,2,1.0,1.0
CA12,1,2,1.0,1.0
CABIN1,5,3,0.1341087670241668,1.0
CABP4,2,1,0.2776318594459757,1.0
CACNA1A,2,3,1.0,1.0
CACNA1B,6,5,0.2039365389802441,1.0
CACNA1C,5,1,0.021100511734372707,0.9984238280609337
CACNA1D,4,3,0.2440874242159363,1.0
CACNA1E,5,7,0.7610101658739366,1.0
CACNA1F,1,6,0.43173728841039627,1.0
CACNA1G,0,5,0.16968917798636085,1.0
CACNA1H,4,6,0.7449010997430616,1.0
CACNA1I,3,6,1.0,1.0
CACNA1S,7,7,0.26088713121357004,1.0
CACNA2D1,7,5,0.12283447331435512,1.0
CACNA2D2,2,1,0.2776318594459757,1.0
CACNA2D3,2,2,0.6129467360897645,1.0
CACNA2D4,1,2,1.0,1.0
CACNB2,0,3,0.555300505294623,1.0
CACNB3,2,2,0.6129467360897645,1.0
CACNG3,2,6,0.7207249349769386,1.0
CAD,3,4,0.6988110156411875,1.0
CADM1,1,2,1.0,1.0
CADPS,4,3,0.2440874242159363,1.0
CADPS2,1,2,1.0,1.0
CALCOCO1,2,1,0.2776318594459757,1.0
CALCR,8,1,0.0012384564038427517,0.30882599234006075
CALD1,2,2,0.6129467360897645,1.0
CALHM2,1,2,1.0,1.0
CALN1,7,2,0.01026016998973047,0.9381215427276893
CAMK1D,1,2,1.0,1.0
CAMK2A,1,2,1.0,1.0
CAMKV,2,2,0.6129467360897645,1.0
CAMSAP1,1,3,1.0,1.0
CAMTA1,3,3,0.4235081060898829,1.0
CAND1,1,2,1.0,1.0
CAND2,2,2,0.6129467360897645,1.0
CANT1,1,4,0.6635915057670203,1.0
CAPN10,1,2,1.0,1.0
CAPN11,2,3,1.0,1.0
CAPN13,3,2,0.3479791729957157,1.0
CAPN6,1,2,1.0,1.0
CAPN9,0,4,0.3041276425443637,1.0
CAPRIN2,1,2,1.0,1.0
CAPS2,2,1,0.2776318594459757,1.0
CARD11,5,3,0.1341087670241668,1.0
CARD14,1,2,1.0,1.0
CARD6,6,3,0.07158905501404213,1.0
CASC5,1,4,0.6635915057670203,1.0
CASKIN1,1,4,0.6635915057670203,1.0
CASKIN2,2,1,0.2776318594459757,1.0
CASP1,2,3,1.0,1.0
CASP8AP2,2,2,0.6129467360897645,1.0
CASR,4,2,0.19015132781181593,1.0
CASS4,3,2,0.3479791729957157,1.0
CASZ1,2,2,0.6129467360897645,1.0
CATSPER4,2,2,0.6129467360897645,1.0
CATSPERB,0,3,0.555300505294623,1.0
CBFA2T3,2,2,0.6129467360897645,1.0
CBLB,1,2,1.0,1.0
CBS,1,2,1.0,1.0
CCAR1,1,2,1.0,1.0
CCDC102A,1,2,1.0,1.0
CCDC105,2,2,0.6129467360897645,1.0
CCDC108,2,6,0.7207249349769386,1.0
CCDC109B,0,3,0.555300505294623,1.0
CCDC110,2,5,1.0,1.0
CCDC113,1,3,1.0,1.0
CCDC114,2,2,0.6129467360897645,1.0
CCDC120,2,1,0.2776318594459757,1.0
CCDC123,1,3,1.0,1.0
CCDC129,2,2,0.6129467360897645,1.0
CCDC13,0,3,0.555300505294623,1.0
CCDC132,3,3,0.4235081060898829,1.0
CCDC135,0,8,0.05607064996105088,1.0
CCDC141,1,3,1.0,1.0
CCDC146,2,2,0.6129467360897645,1.0
CCDC148,1,4,0.6635915057670203,1.0
CCDC150,1,5,0.6704048423590807,1.0
CCDC155,1,2,1.0,1.0
CCDC158,5,3,0.1341087670241668,1.0
CCDC18,2,2,0.6129467360897645,1.0
CCDC19,1,2,1.0,1.0
CCDC22,0,3,0.555300505294623,1.0
CCDC30,0,3,0.555300505294623,1.0
CCDC33,2,4,1.0,1.0
CCDC37,3,2,0.3479791729957157,1.0
CCDC39,0,3,0.555300505294623,1.0
CCDC40,0,3,0.555300505294623,1.0
CCDC41,2,2,0.6129467360897645,1.0
CCDC42,3,0,0.041546220364935736,0.9984238280609337
CCDC45,1,2,1.0,1.0
CCDC52,1,2,1.0,1.0
CCDC54,1,2,1.0,1.0
CCDC6,0,3,0.555300505294623,1.0
CCDC60,5,2,0.05296050564450086,0.9984238280609337
CCDC66,1,2,1.0,1.0
CCDC68,1,2,1.0,1.0
CCDC73,0,3,0.555300505294623,1.0
CCDC76,1,3,1.0,1.0
CCDC8,2,1,0.2776318594459757,1.0
CCDC85A,4,1,0.05190631466953338,0.9984238280609337
CCDC87,1,2,1.0,1.0
CCDC88A,2,4,1.0,1.0
CCDC88B,0,4,0.3041276425443637,1.0
CCDC88C,2,3,1.0,1.0
CCDC91,1,2,1.0,1.0
CCDC99,1,2,1.0,1.0
CCIN,1,3,1.0,1.0
CCNA1,1,2,1.0,1.0
CCNB1IP1,0,3,0.555300505294623,1.0
CCNB3,2,3,1.0,1.0
CCND1,0,4,0.3041276425443637,1.0
CCNF,1,3,1.0,1.0
CCPG1,2,1,0.2776318594459757,1.0
CCR6,1,2,1.0,1.0
CCR8,2,1,0.2776318594459757,1.0
CCT6A,1,2,1.0,1.0
CCT7,0,4,0.3041276425443637,1.0
CCT8L2,2,3,1.0,1.0
CD101,2,1,0.2776318594459757,1.0
CD163,4,3,0.2440874242159363,1.0
CD163L1,6,10,0.7960045553282027,1.0
CD177,2,1,0.2776318594459757,1.0
CD1B,1,3,1.0,1.0
CD1D,4,0,0.014320856262155878,0.9820527181773393
CD1E,1,4,0.6635915057670203,1.0
CD209,5,5,0.328575491331887,1.0
CD22,6,3,0.07158905501404213,1.0
CD2AP,1,2,1.0,1.0
CD300A,1,2,1.0,1.0
CD300LB,0,3,0.555300505294623,1.0
CD33,4,1,0.05190631466953338,0.9984238280609337
CD36,1,3,1.0,1.0
CD44,3,3,0.4235081060898829,1.0
CD46,1,3,1.0,1.0
CD7,2,1,0.2776318594459757,1.0
CD72,0,3,0.555300505294623,1.0
CD86,2,1,0.2776318594459757,1.0
CD93,1,3,1.0,1.0
CD96,2,2,0.6129467360897645,1.0
CD97,1,2,1.0,1.0
CD99L2,1,4,0.6635915057670203,1.0
CDA,2,1,0.2776318594459757,1.0
CDAN1,2,1,0.2776318594459757,1.0
CDC14B,0,4,0.3041276425443637,1.0
CDC20B,1,2,1.0,1.0
CDC23,2,1,0.2776318594459757,1.0
CDC27,1,4,0.6635915057670203,1.0
CDC37,2,2,0.6129467360897645,1.0
CDC42BPA,0,3,0.555300505294623,1.0
CDC42BPB,3,3,0.4235081060898829,1.0
CDC42BPG,0,3,0.555300505294623,1.0
CDC73,1,4,0.6635915057670203,1.0
CDCA7L,0,3,0.555300505294623,1.0
CDCP1,2,8,0.5073309250885738,1.0
CDH10,0,3,0.555300505294623,1.0
CDH12,1,6,0.43173728841039627,1.0
CDH13,2,3,1.0,1.0
CDH15,2,1,0.2776318594459757,1.0
CDH16,2,4,1.0,1.0
CDH17,0,6,0.09773391900633387,1.0
CDH18,11,5,0.006346427107694887,0.7736999802847588
CDH19,3,6,1.0,1.0
CDH22,1,2,1.0,1.0
CDH23,3,8,0.7560312109963104,1.0
CDH24,1,2,1.0,1.0
CDH3,0,3,0.555300505294623,1.0
CDH4,2,6,0.7207249349769386,1.0
CDH5,3,2,0.3479791729957157,1.0
CDH8,2,3,1.0,1.0
CDH9,8,3,0.01994821003213526,0.9984238280609337
CDHR1,2,2,0.6129467360897645,1.0
CDHR2,1,2,1.0,1.0
CDHR3,2,1,0.2776318594459757,1.0
CDHR5,1,3,1.0,1.0
CDK12,1,7,0.27372353182729653,1.0
CDK13,3,2,0.3479791729957157,1.0
CDK19,1,2,1.0,1.0
CDK5RAP2,2,3,1.0,1.0
CDKL5,5,3,0.1341087670241668,1.0
CDKN1B,1,3,1.0,1.0
CDKN2A,2,4,1.0,1.0
CDKN2C,3,3,0.4235081060898829,1.0
CDON,1,3,1.0,1.0
CDRT1,0,3,0.555300505294623,1.0
CDX4,2,2,0.6129467360897645,1.0
CDYL2,2,2,0.6129467360897645,1.0
CEACAM16,1,2,1.0,1.0
CEACAM20,5,2,0.05296050564450086,0.9984238280609337
CEACAM5,2,4,1.0,1.0
CEACAM7,2,1,0.2776318594459757,1.0
CEBPZ,0,3,0.555300505294623,1.0
CEL,2,2,0.6129467360897645,1.0
CELA3A,1,2,1.0,1.0
CELF1,1,2,1.0,1.0
CELF3,0,3,0.555300505294623,1.0
CELF4,3,0,0.041546220364935736,0.9984238280609337
CELSR1,4,7,1.0,1.0
CELSR2,2,5,1.0,1.0
CELSR3,5,7,0.7610101658739366,1.0
CENPE,4,5,0.506868682875917,1.0
CENPF,5,4,0.2888957366365076,1.0
CENPI,1,2,1.0,1.0
CENPJ,0,6,0.09773391900633387,1.0
CEP110,2,3,1.0,1.0
CEP152,3,2,0.3479791729957157,1.0
CEP164,0,3,0.555300505294623,1.0
CEP170,1,2,1.0,1.0
CEP192,0,3,0.555300505294623,1.0
CEP250,3,3,0.4235081060898829,1.0
CEP350,4,3,0.2440874242159363,1.0
CEP63,2,2,0.6129467360897645,1.0
CEP68,2,4,1.0,1.0
CEP70,2,2,0.6129467360897645,1.0
CEP72,0,3,0.555300505294623,1.0
CEP78,0,3,0.555300505294623,1.0
CEP97,2,4,1.0,1.0
CES1,2,1,0.2776318594459757,1.0
CES3,1,3,1.0,1.0
CETP,2,1,0.2776318594459757,1.0
CFH,1,8,0.17377216114695537,1.0
CFHR3,1,2,1.0,1.0
CFHR4,5,3,0.1341087670241668,1.0
CFHR5,3,5,1.0,1.0
CFP,2,2,0.6129467360897645,1.0
CFTR,2,4,1.0,1.0
CGREF1,0,3,0.555300505294623,1.0
CHAF1A,3,1,0.12322231267327528,1.0
CHAT,2,3,1.0,1.0
CHCHD2,1,2,1.0,1.0
CHD1,1,3,1.0,1.0
CHD2,2,2,0.6129467360897645,1.0
CHD3,1,2,1.0,1.0
CHD4,1,4,0.6635915057670203,1.0
CHD5,4,4,0.45877715501005295,1.0
CHD6,3,2,0.3479791729957157,1.0
CHD7,1,2,1.0,1.0
CHD8,8,2,0.004326040315552415,0.6245436097663302
CHD9,10,8,0.07834864887931002,1.0
CHEK1,3,2,0.3479791729957157,1.0
CHGB,4,4,0.45877715501005295,1.0
CHL1,6,1,0.008356514170321445,0.8816122449689124
CHM,2,2,0.6129467360897645,1.0
CHML,2,1,0.2776318594459757,1.0
CHN2,2,2,0.6129467360897645,1.0
CHP2,2,2,0.6129467360897645,1.0
CHPF2,0,3,0.555300505294623,1.0
CHRDL1,1,5,0.6704048423590807,1.0
CHRDL2,2,2,0.6129467360897645,1.0
CHRM1,1,2,1.0,1.0
CHRM2,3,0,0.041546220364935736,0.9984238280609337
CHRM3,1,3,1.0,1.0
CHRM4,2,1,0.2776318594459757,1.0
CHRNA1,0,4,0.3041276425443637,1.0
CHRNA4,1,2,1.0,1.0
CHRNB4,2,2,0.6129467360897645,1.0
CHRND,2,3,1.0,1.0
CHRNG,1,2,1.0,1.0
CHST11,0,3,0.555300505294623,1.0
CHST13,0,3,0.555300505294623,1.0
CHSY1,2,2,0.6129467360897645,1.0
CHSY3,3,1,0.12322231267327528,1.0
CIB1,1,4,0.6635915057670203,1.0
CIC,1,108,7.068426692601108e-21,9.694347208902419e-18
CIITA,3,2,0.3479791729957157,1.0
CILP,1,1,1.0,1.0
CILP2,3,4,0.6988110156411875,1.0
CIRH1A,1,2,1.0,1.0
CIT,1,5,0.6704048423590807,1.0
CKAP2L,3,2,0.3479791729957157,1.0
CKAP5,1,2,1.0,1.0
CKM,1,2,1.0,1.0
CKMT1B,2,1,0.2776318594459757,1.0
CLASP1,2,3,1.0,1.0
CLCA1,2,2,0.6129467360897645,1.0
CLCA2,1,2,1.0,1.0
CLCN1,4,1,0.05190631466953338,0.9984238280609337
CLCN2,1,2,1.0,1.0
CLCN4,1,3,1.0,1.0
CLCN5,1,3,1.0,1.0
CLCN6,2,2,0.6129467360897645,1.0
CLCN7,4,3,0.2440874242159363,1.0
CLCNKA,1,2,1.0,1.0
CLCNKB,3,2,0.3479791729957157,1.0
CLDN14,2,1,0.2776318594459757,1.0
CLDN19,1,2,1.0,1.0
CLEC12A,1,3,1.0,1.0
CLEC14A,4,3,0.2440874242159363,1.0
CLEC1A,2,1,0.2776318594459757,1.0
CLEC4C,2,1,0.2776318594459757,1.0
CLEC4M,3,2,0.3479791729957157,1.0
CLEC9A,0,4,0.3041276425443637,1.0
CLIC5,1,2,1.0,1.0
CLIP1,2,7,0.7264026999583479,1.0
CLIP2,2,4,1.0,1.0
CLIP4,0,3,0.555300505294623,1.0
CLMN,2,4,1.0,1.0
CLOCK,2,1,0.2776318594459757,1.0
CLSPN,1,2,1.0,1.0
CLSTN2,2,1,0.2776318594459757,1.0
CLSTN3,1,5,0.6704048423590807,1.0
CLTC,2,3,1.0,1.0
CLU,0,4,0.3041276425443637,1.0
CLYBL,4,1,0.05190631466953338,0.9984238280609337
CMA1,1,2,1.0,1.0
CMIP,0,3,0.555300505294623,1.0
CMYA5,3,3,0.4235081060898829,1.0
CNDP1,2,2,0.6129467360897645,1.0
CNDP2,2,1,0.2776318594459757,1.0
CNGA1,2,2,0.6129467360897645,1.0
CNGA2,1,2,1.0,1.0
CNGA3,0,3,0.555300505294623,1.0
CNGA4,3,2,0.3479791729957157,1.0
CNGB1,2,3,1.0,1.0
CNGB3,1,4,0.6635915057670203,1.0
CNKSR2,2,5,1.0,1.0
CNOT1,1,7,0.27372353182729653,1.0
CNOT2,1,3,1.0,1.0
CNOT4,1,4,0.6635915057670203,1.0
CNOT6L,1,2,1.0,1.0
CNTD1,0,3,0.555300505294623,1.0
CNTN1,1,2,1.0,1.0
CNTN2,1,2,1.0,1.0
CNTN3,3,4,0.6988110156411875,1.0
CNTN4,2,6,0.7207249349769386,1.0
CNTN5,3,1,0.12322231267327528,1.0
CNTN6,5,3,0.1341087670241668,1.0
CNTNAP2,11,4,0.00396185052837297,0.6209917713901175
CNTNAP3,3,2,0.3479791729957157,1.0
CNTNAP4,2,3,1.0,1.0
CNTNAP5,6,1,0.008356514170321445,0.8816122449689124
COBL,1,3,1.0,1.0
COBLL1,2,5,1.0,1.0
COG2,2,1,0.2776318594459757,1.0
COG5,0,4,0.3041276425443637,1.0
COL11A1,2,4,1.0,1.0
COL11A2,6,2,0.023696211745832373,0.9984238280609337
COL12A1,5,8,0.774711300113603,1.0
COL14A1,6,5,0.2039365389802441,1.0
COL16A1,2,2,0.6129467360897645,1.0
COL17A1,3,2,0.3479791729957157,1.0
COL18A1,2,5,1.0,1.0
COL19A1,1,3,1.0,1.0
COL1A1,1,2,1.0,1.0
COL1A2,11,7,0.023326263813387146,0.9984238280609337
COL20A1,2,1,0.2776318594459757,1.0
COL21A1,1,4,0.6635915057670203,1.0
COL22A1,5,5,0.328575491331887,1.0
COL24A1,5,3,0.1341087670241668,1.0
COL25A1,0,3,0.555300505294623,1.0
COL27A1,3,5,1.0,1.0
COL28A1,1,2,1.0,1.0
COL2A1,2,3,1.0,1.0
COL3A1,4,5,0.506868682875917,1.0
COL4A1,2,2,0.6129467360897645,1.0
COL4A2,3,3,0.4235081060898829,1.0
COL4A4,4,3,0.2440874242159363,1.0
COL4A5,3,7,1.0,1.0
COL4A6,3,5,1.0,1.0
COL5A1,3,3,0.4235081060898829,1.0
COL5A2,2,2,0.6129467360897645,1.0
COL6A1,3,3,0.4235081060898829,1.0
COL6A2,5,3,0.1341087670241668,1.0
COL6A3,13,12,0.0860479352657226,1.0
COL6A5,5,2,0.05296050564450086,0.9984238280609337
COL6A6,4,3,0.2440874242159363,1.0
COL7A1,2,11,0.23817539199374319,1.0
COL9A1,2,4,1.0,1.0
COL9A2,0,3,0.555300505294623,1.0
COLEC12,2,1,0.2776318594459757,1.0
COPB1,1,4,0.6635915057670203,1.0
COPG,1,2,1.0,1.0
COQ5,0,3,0.555300505294623,1.0
CORIN,2,1,0.2776318594459757,1.0
CORO7,2,1,0.2776318594459757,1.0
COX10,2,3,1.0,1.0
CP,4,2,0.19015132781181593,1.0
CPA1,0,3,0.555300505294623,1.0
CPA2,1,3,1.0,1.0
CPA6,2,1,0.2776318594459757,1.0
CPAMD8,3,9,0.5578688068667825,1.0
CPB1,2,1,0.2776318594459757,1.0
CPD,2,1,0.2776318594459757,1.0
CPEB2,2,1,0.2776318594459757,1.0
CPEB3,0,3,0.555300505294623,1.0
CPEB4,1,6,0.43173728841039627,1.0
CPNE7,3,1,0.12322231267327528,1.0
CPNE8,3,1,0.12322231267327528,1.0
CPO,1,2,1.0,1.0
CPS1,5,3,0.1341087670241668,1.0
CPSF1,3,3,0.4235081060898829,1.0
CPSF3,0,3,0.555300505294623,1.0
CPSF3L,2,1,0.2776318594459757,1.0
CPSF6,4,0,0.014320856262155878,0.9820527181773393
CPVL,2,2,0.6129467360897645,1.0
CPXCR1,1,3,1.0,1.0
CPXM2,2,1,0.2776318594459757,1.0
CPZ,1,2,1.0,1.0
CR1,0,5,0.16968917798636085,1.0
CR1L,1,2,1.0,1.0
CR2,4,4,0.45877715501005295,1.0
CRB1,2,3,1.0,1.0
CRB2,1,3,1.0,1.0
CREB3,0,4,0.3041276425443637,1.0
CREB3L3,3,0,0.041546220364935736,0.9984238280609337
CREBBP,4,5,0.506868682875917,1.0
CREBZF,2,7,0.7264026999583479,1.0
CRELD1,2,1,0.2776318594459757,1.0
CRHR2,2,3,1.0,1.0
CRIPAK,0,4,0.3041276425443637,1.0
CRISP1,0,3,0.555300505294623,1.0
CRISPLD1,0,3,0.555300505294623,1.0
CRLF2,0,3,0.555300505294623,1.0
CRNN,3,2,0.3479791729957157,1.0
CROCC,2,4,1.0,1.0
CRTAC1,3,2,0.3479791729957157,1.0
CSDE1,2,1,0.2776318594459757,1.0
CSF2RA,2,7,0.7264026999583479,1.0
CSF2RB,4,2,0.19015132781181593,1.0
CSF3R,1,2,1.0,1.0
CSMD1,3,3,0.4235081060898829,1.0
CSMD2,2,5,1.0,1.0
CSMD3,8,15,1.0,1.0
CSN2,3,0,0.041546220364935736,0.9984238280609337
CSN3,2,4,1.0,1.0
CSNK2B,2,1,0.2776318594459757,1.0
CSPG4,3,4,0.6988110156411875,1.0
CSPP1,1,4,0.6635915057670203,1.0
CSRNP2,1,2,1.0,1.0
CST9,2,1,0.2776318594459757,1.0
CSTF1,1,2,1.0,1.0
CSTF2,1,3,1.0,1.0
CSTF3,0,3,0.555300505294623,1.0
CTAGE1,2,4,1.0,1.0
CTAGE5,0,3,0.555300505294623,1.0
CTBP1,0,3,0.555300505294623,1.0
CTBP2,2,1,0.2776318594459757,1.0
CTCFL,0,4,0.3041276425443637,1.0
CTDP1,2,1,0.2776318594459757,1.0
CTNNA2,2,3,1.0,1.0
CTNNA3,2,3,1.0,1.0
CTNNB1,0,3,0.555300505294623,1.0
CTNND2,4,2,0.19015132781181593,1.0
CTR9,1,4,0.6635915057670203,1.0
CTSB,1,3,1.0,1.0
CTSG,3,2,0.3479791729957157,1.0
CTTN,2,1,0.2776318594459757,1.0
CTTNBP2,5,2,0.05296050564450086,0.9984238280609337
CTU2,1,2,1.0,1.0
CUBN,5,6,0.5272546176448649,1.0
CUL1,3,1,0.12322231267327528,1.0
CUL2,1,4,0.6635915057670203,1.0
CUL4B,0,10,0.01796546458471655,0.9984238280609337
CUL5,0,3,0.555300505294623,1.0
CUL9,3,3,0.4235081060898829,1.0
CUX1,1,4,0.6635915057670203,1.0
CUX2,4,4,0.45877715501005295,1.0
CWC22,0,3,0.555300505294623,1.0
CWF19L2,2,3,1.0,1.0
CX3CR1,2,1,0.2776318594459757,1.0
CXCR1,1,2,1.0,1.0
CXCR2,1,4,0.6635915057670203,1.0
CXXC1,0,3,0.555300505294623,1.0
CXorf22,8,4,0.02910310359528468,0.9984238280609337
CXorf23,2,4,1.0,1.0
CXorf57,4,2,0.19015132781181593,1.0
CXorf58,1,2,1.0,1.0
CXorf59,2,3,1.0,1.0
CXorf65,2,1,0.2776318594459757,1.0
CYLC1,1,6,0.43173728841039627,1.0
CYLC2,4,2,0.19015132781181593,1.0
CYP11A1,3,4,0.6988110156411875,1.0
CYP11B2,2,1,0.2776318594459757,1.0
CYP19A1,2,1,0.2776318594459757,1.0
CYP1A2,2,2,0.6129467360897645,1.0
CYP21A2,2,1,0.2776318594459757,1.0
CYP26B1,1,4,0.6635915057670203,1.0
CYP2B6,3,2,0.3479791729957157,1.0
CYP2C18,1,3,1.0,1.0
CYP2C19,1,4,0.6635915057670203,1.0
CYP2C8,2,2,0.6129467360897645,1.0
CYP2C9,0,3,0.555300505294623,1.0
CYP3A4,2,3,1.0,1.0
CYP3A5,4,0,0.014320856262155878,0.9820527181773393
CYP3A7,1,2,1.0,1.0
CYP46A1,1,2,1.0,1.0
CYP4A11,4,1,0.05190631466953338,0.9984238280609337
CYP4B1,4,1,0.05190631466953338,0.9984238280609337
CYP4F11,3,2,0.3479791729957157,1.0
CYP4F12,4,3,0.2440874242159363,1.0
CYP4F2,3,0,0.041546220364935736,0.9984238280609337
CYP4F22,3,3,0.4235081060898829,1.0
CYP4F3,2,5,1.0,1.0
CYP4F8,4,1,0.05190631466953338,0.9984238280609337
CYP4X1,4,1,0.05190631466953338,0.9984238280609337
CYP4Z1,1,2,1.0,1.0
CYP7A1,1,2,1.0,1.0
CYP8B1,2,1,0.2776318594459757,1.0
CYSLTR2,1,2,1.0,1.0
CYTH4,1,3,1.0,1.0
CYTSA,0,3,0.555300505294623,1.0
D2HGDH,2,2,0.6129467360897645,1.0
DAAM2,1,2,1.0,1.0
DAB1,3,1,0.12322231267327528,1.0
DAB2,0,4,0.3041276425443637,1.0
DAB2IP,2,1,0.2776318594459757,1.0
DACH2,2,6,0.7207249349769386,1.0
DACT1,1,2,1.0,1.0
DAG1,2,1,0.2776318594459757,1.0
DAGLA,1,3,1.0,1.0
DAGLB,2,2,0.6129467360897645,1.0
DAO,3,0,0.041546220364935736,0.9984238280609337
DAPK1,0,5,0.16968917798636085,1.0
DAXX,3,1,0.12322231267327528,1.0
DBF4,1,2,1.0,1.0
DBF4B,1,2,1.0,1.0
DBH,1,3,1.0,1.0
DBR1,2,2,0.6129467360897645,1.0
DBT,1,2,1.0,1.0
DCAF12L1,4,3,0.2440874242159363,1.0
DCAF12L2,8,8,0.19683206652272855,1.0
DCAF13,2,1,0.2776318594459757,1.0
DCAF4L2,1,2,1.0,1.0
DCAF8L1,1,7,0.27372353182729653,1.0
DCAF8L2,3,0,0.041546220364935736,0.9984238280609337
DCC,5,4,0.2888957366365076,1.0
DCHS1,3,6,1.0,1.0
DCHS2,5,7,0.7610101658739366,1.0
DCLK1,1,2,1.0,1.0
DCLK3,2,4,1.0,1.0
DCLRE1A,1,2,1.0,1.0
DCLRE1B,3,2,0.3479791729957157,1.0
DCN,1,2,1.0,1.0
DCTN1,0,3,0.555300505294623,1.0
DCX,2,3,1.0,1.0
DDB2,1,2,1.0,1.0
DDC,2,3,1.0,1.0
DDI1,2,4,1.0,1.0
DDIT3,1,2,1.0,1.0
DDR2,2,1,0.2776318594459757,1.0
DDX11,2,1,0.2776318594459757,1.0
DDX17,2,3,1.0,1.0
DDX24,0,3,0.555300505294623,1.0
DDX26B,3,4,0.6988110156411875,1.0
DDX31,1,2,1.0,1.0
DDX3X,2,2,0.6129467360897645,1.0
DDX4,0,4,0.3041276425443637,1.0
DDX41,3,2,0.3479791729957157,1.0
DDX43,0,4,0.3041276425443637,1.0
DDX5,4,5,0.506868682875917,1.0
DDX51,0,3,0.555300505294623,1.0
DDX56,1,3,1.0,1.0
DDX60,1,3,1.0,1.0
DDX60L,1,3,1.0,1.0
DEAF1,1,3,1.0,1.0
DECR2,2,1,0.2776318594459757,1.0
DENND1C,2,1,0.2776318594459757,1.0
DENND2A,3,0,0.041546220364935736,0.9984238280609337
DENND2C,3,3,0.4235081060898829,1.0
DENND2D,1,2,1.0,1.0
DENND3,1,4,0.6635915057670203,1.0
DENND4C,3,3,0.4235081060898829,1.0
DENND5A,1,2,1.0,1.0
DEPDC5,4,5,0.506868682875917,1.0
DES,3,0,0.041546220364935736,0.9984238280609337
DFNA5,1,2,1.0,1.0
DFNB59,1,4,0.6635915057670203,1.0
DGAT2L6,2,2,0.6129467360897645,1.0
DGKA,1,3,1.0,1.0
DGKD,5,3,0.1341087670241668,1.0
DGKE,2,1,0.2776318594459757,1.0
DGKG,1,2,1.0,1.0
DGKH,1,2,1.0,1.0
DGKK,3,5,1.0,1.0
DGKQ,1,2,1.0,1.0
DGKZ,1,2,1.0,1.0
DHCR7,1,2,1.0,1.0
DHTKD1,0,3,0.555300505294623,1.0
DHX16,0,4,0.3041276425443637,1.0
DHX29,0,4,0.3041276425443637,1.0
DHX30,3,4,0.6988110156411875,1.0
DHX32,2,1,0.2776318594459757,1.0
DHX35,0,4,0.3041276425443637,1.0
DHX38,1,3,1.0,1.0
DIAPH1,0,4,0.3041276425443637,1.0
DIAPH2,3,2,0.3479791729957157,1.0
DIAPH3,2,2,0.6129467360897645,1.0
DICER1,4,1,0.05190631466953338,0.9984238280609337
DIDO1,3,4,0.6988110156411875,1.0
DIP2A,1,2,1.0,1.0
DIP2B,2,2,0.6129467360897645,1.0
DIP2C,1,4,0.6635915057670203,1.0
DIS3,2,2,0.6129467360897645,1.0
DIS3L2,2,3,1.0,1.0
DISP1,1,4,0.6635915057670203,1.0
DISP2,0,5,0.16968917798636085,1.0
DKC1,2,2,0.6129467360897645,1.0
DKK2,3,2,0.3479791729957157,1.0
DLC1,3,6,1.0,1.0
DLD,2,1,0.2776318594459757,1.0
DLG3,0,3,0.555300505294623,1.0
DLG4,2,3,1.0,1.0
DLG5,3,5,1.0,1.0
DLGAP1,1,3,1.0,1.0
DLGAP2,3,1,0.12322231267327528,1.0
DLGAP3,0,3,0.555300505294623,1.0
DLGAP4,2,4,1.0,1.0
DLGAP5,1,2,1.0,1.0
DLK1,1,2,1.0,1.0
DLX5,0,4,0.3041276425443637,1.0
DLX6,1,4,0.6635915057670203,1.0
DMBT1,4,9,1.0,1.0
DMBX1,2,2,0.6129467360897645,1.0
DMD,11,9,0.060153644934015274,1.0
DMGDH,2,1,0.2776318594459757,1.0
DMRT3,2,1,0.2776318594459757,1.0
DMRTB1,3,1,0.12322231267327528,1.0
DMXL1,1,5,0.6704048423590807,1.0
DMXL2,0,6,0.09773391900633387,1.0
DNAH1,5,6,0.5272546176448649,1.0
DNAH10,3,7,1.0,1.0
DNAH11,10,10,0.15822512894313198,1.0
DNAH12,2,2,0.6129467360897645,1.0
DNAH17,4,8,1.0,1.0
DNAH2,12,10,0.06690375050940194,1.0
DNAH3,10,8,0.07834864887931002,1.0
DNAH5,14,12,0.056971891382971054,1.0
DNAH6,1,2,1.0,1.0
DNAH7,6,11,1.0,1.0
DNAH8,12,10,0.06690375050940194,1.0
DNAH9,8,13,0.8171493076208498,1.0
DNAI1,1,3,1.0,1.0
DNAJA1,0,3,0.555300505294623,1.0
DNAJB7,1,2,1.0,1.0
DNAJC10,2,1,0.2776318594459757,1.0
DNAJC11,1,2,1.0,1.0
DNAJC13,1,4,0.6635915057670203,1.0
DNAJC14,0,3,0.555300505294623,1.0
DNAJC16,2,1,0.2776318594459757,1.0
